,type,total_timesteps,num_episodes,episode_timesteps,train_episode_reward,train_episode_timesteps,train_reward,train_predicted_reward,reward_pearsonr,actor_loss,critic_loss,discriminator_loss
625,train,77140,611,54,51.665,31.632,0.730,0.421,0.000,-105.299,0.978,1.444
626,train,77213,612,73,51.732,31.957,0.731,0.422,0.000,-105.328,0.983,1.442
627,train,77251,613,38,52.700,32.543,0.730,0.415,0.000,-105.370,0.983,1.442
628,train,77271,614,20,53.028,32.620,0.730,0.414,0.000,-105.396,0.983,1.441
629,train,77281,615,10,52.736,32.444,0.729,0.413,0.000,-105.411,0.981,1.440
630,train,77291,616,10,52.179,32.137,0.729,0.413,0.000,-105.415,0.980,1.440
631,train,77445,617,154,51.643,31.838,0.730,0.413,0.000,-105.423,0.979,1.441
632,train,77470,618,25,54.307,33.467,0.729,0.421,0.000,-105.530,0.977,1.439
633,train,77483,619,13,54.365,33.355,0.729,0.421,0.000,-105.550,0.982,1.438
634,train,77548,620,65,53.828,33.091,0.729,0.421,0.000,-105.553,0.983,1.438
635,train,78548,621,1000,54.154,33.500,0.732,0.424,0.000,-105.585,0.976,1.439
636,train,78571,622,23,62.525,45.734,0.735,0.400,0.000,-106.064,0.900,1.449
637,train,78647,623,76,62.232,45.450,0.735,0.400,0.000,-106.070,0.900,1.448
638,train,78671,624,24,63.280,45.827,0.736,0.404,0.000,-106.109,0.903,1.449
639,train,78746,625,75,63.039,45.561,0.735,0.404,0.000,-106.115,0.905,1.449
640,train,78768,626,22,63.258,45.916,0.736,0.401,0.000,-106.151,0.902,1.448
641,train,78814,627,46,62.994,45.631,0.736,0.401,0.000,-106.162,0.902,1.448
642,train,78826,628,12,63.488,45.635,0.736,0.404,0.000,-106.180,0.902,1.448
643,train,78846,629,20,62.961,45.244,0.737,0.406,0.000,-106.189,0.899,1.449
644,train,78866,630,20,62.571,44.954,0.738,0.407,0.000,-106.199,0.901,1.450
645,train,78899,631,33,62.207,44.670,0.737,0.407,0.000,-106.211,0.901,1.452
646,train,78911,632,12,62.155,44.539,0.736,0.406,0.000,-106.231,0.903,1.454
647,train,78934,633,23,61.616,44.178,0.736,0.406,0.000,-106.236,0.904,1.454
648,train,79021,634,87,61.381,43.945,0.735,0.406,0.000,-106.249,0.905,1.453
649,train,79031,635,10,62.666,44.413,0.735,0.409,0.000,-106.280,0.903,1.447
650,train,79045,636,14,62.036,44.043,0.735,0.410,0.000,-106.284,0.902,1.447
651,train,79105,637,60,61.533,43.723,0.736,0.411,0.000,-106.288,0.903,1.448
652,train,79204,638,99,61.780,43.895,0.736,0.414,0.000,-106.322,0.908,1.449
653,train,79215,639,11,62.586,44.469,0.739,0.424,0.000,-106.385,0.919,1.452
654,train,79225,640,10,61.972,44.124,0.738,0.424,0.000,-106.389,0.919,1.453
655,train,79236,641,11,61.502,43.776,0.738,0.424,0.000,-106.392,0.919,1.454
656,train,79304,642,68,61.058,43.444,0.738,0.424,0.000,-106.398,0.919,1.454
657,train,79337,643,33,61.712,43.690,0.739,0.431,0.000,-106.429,0.919,1.457
658,train,79364,644,27,61.582,43.584,0.739,0.430,0.000,-106.437,0.922,1.456
659,train,79375,645,11,61.361,43.422,0.739,0.430,0.000,-106.447,0.925,1.458
660,train,79386,646,11,60.938,43.107,0.740,0.430,0.000,-106.450,0.926,1.458
661,train,79396,647,10,60.435,42.798,0.740,0.429,0.000,-106.457,0.927,1.458
662,train,79409,648,13,59.981,42.486,0.741,0.431,0.000,-106.462,0.929,1.458
663,train,79420,649,11,59.558,42.208,0.741,0.432,0.000,-106.473,0.930,1.459
664,train,79430,650,10,59.099,41.916,0.741,0.432,0.000,-106.476,0.931,1.460
665,train,79456,651,26,58.684,41.620,0.741,0.432,0.000,-106.478,0.931,1.461
666,train,79468,652,12,58.510,41.477,0.743,0.434,0.000,-106.486,0.931,1.462
667,train,79482,653,14,58.038,41.209,0.743,0.433,0.000,-106.493,0.931,1.461
668,train,79522,654,40,57.514,40.964,0.743,0.433,0.000,-106.499,0.934,1.461
669,train,79554,655,32,57.567,40.955,0.743,0.435,0.000,-106.517,0.935,1.463
670,train,79566,656,12,57.540,40.876,0.743,0.435,0.000,-106.537,0.932,1.463
671,train,79591,657,25,57.143,40.623,0.744,0.435,0.000,-106.541,0.933,1.464
672,train,79606,658,15,57.080,40.487,0.744,0.436,0.000,-106.557,0.939,1.464
673,train,79628,659,22,56.704,40.267,0.744,0.436,0.000,-106.568,0.940,1.465
674,train,79683,660,55,56.474,40.111,0.744,0.436,0.000,-106.581,0.939,1.465
675,train,79757,661,74,56.881,40.237,0.742,0.436,0.000,-106.598,0.934,1.464
676,train,79768,662,11,57.120,40.521,0.741,0.439,0.000,-106.646,0.939,1.465
677,train,79792,663,24,56.731,40.275,0.741,0.439,0.000,-106.648,0.937,1.465
678,train,79804,664,12,56.642,40.140,0.741,0.438,0.000,-106.659,0.938,1.465
679,train,79816,665,12,56.318,39.910,0.741,0.438,0.000,-106.668,0.939,1.466
680,train,79827,666,11,56.009,39.683,0.740,0.437,0.000,-106.674,0.942,1.466
681,train,79837,667,10,55.670,39.452,0.741,0.435,0.000,-106.680,0.944,1.466
682,train,79848,668,11,55.308,39.216,0.741,0.435,0.000,-106.689,0.941,1.465
683,train,79860,669,12,54.996,38.992,0.741,0.435,0.000,-106.690,0.942,1.465
684,train,79870,670,10,54.691,38.780,0.742,0.436,0.000,-106.696,0.943,1.464
685,train,79880,671,10,54.321,38.555,0.742,0.436,0.000,-106.705,0.942,1.464
686,train,79890,672,10,53.934,38.333,0.742,0.436,0.000,-106.712,0.941,1.463
687,train,79900,673,10,53.596,38.115,0.742,0.437,0.000,-106.718,0.942,1.463
688,train,79920,674,20,53.314,37.901,0.743,0.437,0.000,-106.724,0.941,1.464
689,train,79930,675,10,53.173,37.765,0.743,0.438,0.000,-106.731,0.941,1.464
690,train,79939,676,9,52.880,37.556,0.743,0.438,0.000,-106.732,0.940,1.465
691,train,79950,677,11,52.556,37.343,0.743,0.438,0.000,-106.738,0.940,1.465
692,train,80000,678,50,52.276,37.148,0.743,0.438,0.000,-106.743,0.941,1.465
693,train,80000,678,50,52.276,37.148,0.743,0.437,0.000,-106.763,0.954,1.467
694,train,80012,679,12,80.779,50.000,0.743,0.437,0.000,-106.763,0.954,1.467
695,train,80055,680,43,42.032,31.000,0.744,0.438,0.000,-106.776,0.953,1.467
696,train,80066,681,11,53.258,35.000,0.744,0.436,0.000,-106.805,0.962,1.466
697,train,80077,682,11,43.033,29.000,0.744,0.435,0.000,-106.808,0.964,1.465
698,train,80088,683,11,37.733,25.400,0.744,0.435,0.000,-106.814,0.963,1.464
699,train,80099,684,11,33.820,23.000,0.744,0.434,0.000,-106.819,0.963,1.464
700,train,80108,685,9,30.775,21.286,0.744,0.435,0.000,-106.824,0.962,1.464
701,train,80117,686,9,28.135,19.750,0.745,0.434,0.000,-106.834,0.962,1.465
702,train,80146,687,29,25.557,18.556,0.744,0.433,0.000,-106.844,0.960,1.465
703,train,80171,688,25,26.752,19.600,0.745,0.432,0.000,-106.859,0.957,1.466
704,train,80182,689,11,28.266,20.091,0.745,0.429,0.000,-106.877,0.955,1.466
705,train,80215,690,33,26.583,19.333,0.745,0.429,0.000,-106.879,0.955,1.467
706,train,80233,691,18,28.305,20.385,0.745,0.425,0.000,-106.892,0.951,1.465
707,train,80261,692,28,27.902,20.214,0.745,0.427,0.000,-106.906,0.950,1.465
708,train,80323,693,62,29.098,20.733,0.745,0.423,0.000,-106.926,0.953,1.464
709,train,80365,694,42,34.905,23.312,0.745,0.423,0.000,-106.964,0.970,1.462
710,train,80375,695,10,36.056,24.412,0.745,0.427,0.000,-106.989,0.972,1.459
711,train,80384,696,9,34.588,23.611,0.746,0.428,0.000,-106.997,0.973,1.459
712,train,80394,697,10,33.134,22.842,0.746,0.429,0.000,-107.005,0.973,1.459
713,train,80406,698,12,31.805,22.200,0.746,0.428,0.000,-107.009,0.974,1.459
714,train,80417,699,11,31.128,21.714,0.746,0.426,0.000,-107.017,0.974,1.458
715,train,80428,700,11,30.561,21.227,0.746,0.426,0.000,-107.026,0.974,1.458
716,train,80438,701,10,29.724,20.783,0.746,0.427,0.000,-107.034,0.975,1.458
717,train,80449,702,11,28.964,20.333,0.747,0.427,0.000,-107.040,0.974,1.458
718,train,80459,703,10,28.310,19.960,0.746,0.427,0.000,-107.043,0.972,1.458
719,train,80471,704,12,27.578,19.577,0.746,0.427,0.000,-107.046,0.972,1.459
720,train,80515,705,44,27.234,19.296,0.746,0.428,0.000,-107.054,0.973,1.460
721,train,80528,706,13,28.861,20.179,0.746,0.431,0.000,-107.079,0.969,1.460
722,train,80574,707,46,28.613,19.931,0.746,0.430,0.000,-107.093,0.970,1.460
723,train,80585,708,11,30.078,20.800,0.746,0.431,0.000,-107.116,0.972,1.460
724,train,80609,709,24,29.556,20.484,0.745,0.431,0.000,-107.121,0.970,1.460
725,train,80620,710,11,30.203,20.594,0.744,0.428,0.000,-107.126,0.969,1.459
726,train,80647,711,27,29.711,20.303,0.745,0.427,0.000,-107.138,0.969,1.458
727,train,80658,712,11,30.042,20.500,0.746,0.427,0.000,-107.152,0.968,1.457
728,train,80669,713,11,29.624,20.229,0.746,0.427,0.000,-107.158,0.969,1.457
729,train,80680,714,11,29.174,19.972,0.746,0.427,0.000,-107.164,0.970,1.457
730,train,80691,715,11,28.772,19.730,0.748,0.428,0.000,-107.169,0.971,1.458
731,train,80701,716,10,28.454,19.500,0.748,0.429,0.000,-107.181,0.971,1.460
732,train,80712,717,11,27.941,19.256,0.748,0.429,0.000,-107.184,0.972,1.460
733,train,80722,718,10,27.623,19.050,0.748,0.429,0.000,-107.190,0.973,1.459
734,train,80732,719,10,27.205,18.829,0.749,0.429,0.000,-107.190,0.973,1.459
735,train,80746,720,14,26.773,18.619,0.749,0.430,0.000,-107.193,0.974,1.459
736,train,80786,721,40,26.512,18.512,0.748,0.431,0.000,-107.202,0.973,1.460
737,train,80796,722,10,27.708,19.000,0.750,0.430,0.000,-107.218,0.965,1.458
738,train,80808,723,12,27.262,18.800,0.751,0.429,0.000,-107.223,0.963,1.458
739,train,80820,724,12,27.060,18.652,0.751,0.429,0.000,-107.231,0.961,1.458
740,train,80879,725,59,26.818,18.511,0.751,0.429,0.000,-107.237,0.959,1.459
741,train,80969,726,90,29.181,19.354,0.750,0.432,0.000,-107.267,0.962,1.458
742,train,80981,727,12,31.723,20.796,0.750,0.432,0.000,-107.327,0.960,1.458
743,train,80992,728,11,31.420,20.620,0.751,0.432,0.000,-107.332,0.958,1.458
744,train,81080,729,88,31.007,20.431,0.751,0.432,0.000,-107.342,0.953,1.458
745,train,81093,730,13,32.815,21.731,0.753,0.433,0.000,-107.380,0.945,1.458
746,train,81106,731,13,32.407,21.566,0.753,0.433,0.000,-107.387,0.944,1.457
747,train,81139,732,33,31.940,21.407,0.753,0.433,0.000,-107.402,0.945,1.457
748,train,81159,733,20,32.588,21.618,0.753,0.432,0.000,-107.425,0.949,1.458
749,train,81189,734,30,32.397,21.589,0.753,0.433,0.000,-107.431,0.950,1.457
750,train,81226,735,37,32.774,21.737,0.755,0.435,0.000,-107.449,0.951,1.458
751,train,81237,736,11,33.348,22.000,0.756,0.434,0.000,-107.460,0.950,1.458
752,train,81313,737,76,32.966,21.814,0.756,0.433,0.000,-107.465,0.950,1.457
753,train,81324,738,11,35.298,22.717,0.756,0.435,0.000,-107.498,0.924,1.458
754,train,81367,739,43,34.982,22.525,0.756,0.435,0.000,-107.507,0.924,1.457
755,train,81439,740,72,35.353,22.855,0.757,0.434,0.000,-107.529,0.921,1.456
756,train,81451,741,12,36.012,23.635,0.756,0.434,0.000,-107.561,0.910,1.453
757,train,81497,742,46,35.699,23.453,0.757,0.435,0.000,-107.571,0.912,1.453
758,train,81519,743,22,36.780,23.800,0.758,0.433,0.000,-107.593,0.912,1.453
759,train,81657,744,138,36.834,23.773,0.758,0.432,0.000,-107.613,0.915,1.452
760,train,81696,745,39,40.092,25.478,0.762,0.426,0.000,-107.666,0.912,1.452
761,train,82696,746,1000,40.544,25.676,0.761,0.424,0.000,-107.685,0.912,1.450
762,train,82707,747,11,51.473,39.797,0.762,0.442,0.000,-108.135,0.911,1.446
763,train,82743,748,36,50.923,39.386,0.762,0.441,0.000,-108.141,0.913,1.446
764,train,82753,749,10,50.806,39.338,0.761,0.440,0.000,-108.156,0.912,1.447
765,train,82764,750,11,50.253,38.931,0.761,0.440,0.000,-108.163,0.911,1.447
766,train,82775,751,11,49.706,38.548,0.760,0.439,0.000,-108.168,0.908,1.447
767,train,82786,752,11,49.192,38.176,0.760,0.438,0.000,-108.170,0.907,1.447
768,train,82798,753,12,48.745,37.813,0.759,0.438,0.000,-108.176,0.905,1.447
769,train,82809,754,11,48.304,37.474,0.760,0.439,0.000,-108.180,0.903,1.448
770,train,82821,755,12,47.835,37.130,0.760,0.439,0.000,-108.185,0.902,1.448
771,train,83821,756,1000,47.435,36.808,0.760,0.438,0.000,-108.185,0.900,1.448
772,train,83842,757,21,51.209,49.000,0.761,0.435,0.000,-108.578,0.900,1.447
773,train,84842,758,1000,51.036,48.650,0.761,0.435,0.000,-108.582,0.904,1.447
774,train,84911,759,69,57.061,60.395,0.757,0.446,0.000,-108.959,0.940,1.442
775,train,84925,760,14,58.609,60.500,0.756,0.444,0.000,-108.987,0.932,1.441
776,train,84947,761,22,58.180,59.940,0.756,0.443,0.000,-108.993,0.929,1.441
777,train,84968,762,21,58.046,59.488,0.755,0.441,0.000,-109.002,0.930,1.441
778,train,85002,763,34,57.878,59.035,0.755,0.441,0.000,-109.012,0.927,1.442
779,train,85002,763,34,57.878,59.035,0.756,0.442,0.000,-109.026,0.922,1.443
780,train,85025,764,23,58.338,34.000,0.756,0.442,0.000,-109.026,0.922,1.443
781,train,85039,765,14,46.334,28.500,0.756,0.442,0.000,-109.033,0.921,1.441
782,train,85051,766,12,35.043,23.667,0.757,0.441,0.000,-109.038,0.921,1.441
783,train,85065,767,14,28.841,20.750,0.757,0.440,0.000,-109.041,0.920,1.441
784,train,85116,768,51,27.655,19.400,0.756,0.440,0.000,-109.043,0.920,1.441
785,train,85128,769,12,36.756,24.667,0.755,0.443,0.000,-109.069,0.924,1.443
786,train,85140,770,12,32.644,22.857,0.756,0.443,0.000,-109.076,0.923,1.444
787,train,85196,771,56,30.214,21.500,0.755,0.442,0.000,-109.077,0.922,1.443
788,train,85225,772,29,38.157,25.333,0.756,0.440,0.000,-109.096,0.918,1.442
789,train,85280,773,55,38.327,25.700,0.755,0.438,0.000,-109.099,0.917,1.441
790,train,85304,774,24,41.637,28.364,0.755,0.434,0.000,-109.111,0.925,1.443
791,train,85353,775,49,40.127,28.000,0.754,0.432,0.000,-109.119,0.925,1.443
792,train,85368,776,15,43.756,29.615,0.755,0.430,0.000,-109.143,0.929,1.442
793,train,85403,777,35,40.565,28.571,0.754,0.429,0.000,-109.145,0.937,1.442
794,train,85433,778,30,42.013,29.000,0.754,0.428,0.000,-109.164,0.940,1.444
795,train,85467,779,34,42.383,29.062,0.754,0.426,0.000,-109.175,0.938,1.443
796,train,85479,780,12,44.446,29.353,0.755,0.429,0.000,-109.192,0.947,1.443
797,train,85489,781,10,42.681,28.389,0.755,0.430,0.000,-109.197,0.950,1.444
798,train,85515,782,26,40.652,27.421,0.756,0.430,0.000,-109.201,0.951,1.444
799,train,85537,783,22,40.511,27.350,0.757,0.429,0.000,-109.215,0.950,1.444
800,train,85591,784,54,40.681,27.095,0.757,0.430,0.000,-109.218,0.950,1.445
801,train,85618,785,27,43.494,28.318,0.757,0.428,0.000,-109.246,0.954,1.443
802,train,85647,786,29,43.232,28.261,0.758,0.427,0.000,-109.257,0.959,1.442
803,train,85668,787,21,43.536,28.292,0.758,0.428,0.000,-109.279,0.966,1.443
804,train,85683,788,15,42.951,28.000,0.759,0.428,0.000,-109.291,0.967,1.445
805,train,85724,789,41,41.993,27.500,0.759,0.428,0.000,-109.302,0.967,1.446
806,train,85761,790,37,42.832,28.000,0.759,0.424,0.000,-109.320,0.970,1.445
807,train,85772,791,11,43.548,28.321,0.760,0.426,0.000,-109.335,0.968,1.446
808,train,85784,792,12,42.702,27.724,0.760,0.426,0.000,-109.342,0.967,1.447
809,train,85794,793,10,41.906,27.200,0.761,0.426,0.000,-109.351,0.969,1.448
810,train,85805,794,11,40.839,26.645,0.761,0.426,0.000,-109.355,0.968,1.448
811,train,85817,795,12,39.762,26.156,0.761,0.425,0.000,-109.357,0.969,1.448
812,train,85829,796,12,38.957,25.727,0.761,0.424,0.000,-109.366,0.969,1.448
813,train,85839,797,10,38.303,25.324,0.762,0.423,0.000,-109.371,0.969,1.447
814,train,85862,798,23,37.379,24.886,0.762,0.424,0.000,-109.380,0.968,1.447
815,train,85887,799,25,37.414,24.833,0.763,0.424,0.000,-109.393,0.967,1.446
816,train,85897,800,10,37.822,24.838,0.764,0.423,0.000,-109.405,0.971,1.446
817,train,85908,801,11,37.036,24.447,0.763,0.424,0.000,-109.403,0.971,1.447
818,train,85931,802,23,36.231,24.103,0.764,0.424,0.000,-109.413,0.974,1.447
819,train,85982,803,51,36.485,24.075,0.764,0.425,0.000,-109.424,0.977,1.447
820,train,85992,804,10,37.841,24.732,0.764,0.424,0.000,-109.455,0.977,1.445
821,train,86022,805,30,37.141,24.381,0.763,0.423,0.000,-109.456,0.975,1.445
822,train,86032,806,10,37.176,24.512,0.763,0.424,0.000,-109.475,0.979,1.445
823,train,86042,807,10,36.521,24.182,0.762,0.424,0.000,-109.477,0.979,1.445
824,train,86052,808,10,35.985,23.867,0.763,0.424,0.000,-109.483,0.980,1.445
825,train,86087,809,35,35.413,23.565,0.763,0.424,0.000,-109.485,0.982,1.445
826,train,86099,810,12,35.984,23.809,0.762,0.419,0.000,-109.496,0.985,1.444
827,train,86109,811,10,35.455,23.562,0.763,0.418,0.000,-109.502,0.984,1.443
828,train,86119,812,10,34.743,23.286,0.762,0.417,0.000,-109.505,0.983,1.443
829,train,86130,813,11,34.100,23.020,0.763,0.416,0.000,-109.507,0.983,1.442
830,train,86140,814,10,33.693,22.784,0.762,0.415,0.000,-109.515,0.984,1.441
831,train,86152,815,12,33.210,22.538,0.762,0.415,0.000,-109.517,0.984,1.442
832,train,86162,816,10,32.946,22.340,0.762,0.415,0.000,-109.521,0.985,1.442
833,train,86171,817,9,32.432,22.111,0.762,0.415,0.000,-109.525,0.985,1.442
834,train,86181,818,10,31.988,21.873,0.762,0.416,0.000,-109.530,0.985,1.443
835,train,86215,819,34,31.668,21.661,0.762,0.415,0.000,-109.535,0.983,1.443
836,train,86226,820,11,32.295,21.877,0.764,0.415,0.000,-109.554,0.984,1.442
837,train,86237,821,11,31.890,21.690,0.764,0.416,0.000,-109.553,0.984,1.442
838,train,86247,822,10,31.597,21.508,0.764,0.416,0.000,-109.558,0.984,1.442
839,train,86269,823,22,31.211,21.317,0.764,0.416,0.000,-109.562,0.985,1.442
840,train,86280,824,11,31.211,21.328,0.765,0.417,0.000,-109.569,0.980,1.441
841,train,86291,825,11,30.860,21.161,0.765,0.416,0.000,-109.575,0.980,1.440
842,train,86302,826,11,30.535,21.000,0.765,0.416,0.000,-109.581,0.980,1.440
843,train,86312,827,10,30.233,20.844,0.766,0.418,0.000,-109.587,0.979,1.440
844,train,86334,828,22,29.831,20.677,0.766,0.418,0.000,-109.593,0.981,1.440
845,train,86344,829,10,29.750,20.697,0.766,0.418,0.000,-109.606,0.982,1.440
846,train,86417,830,73,29.453,20.537,0.767,0.419,0.000,-109.616,0.980,1.440
847,train,86444,831,27,30.888,21.309,0.768,0.427,0.000,-109.669,0.974,1.439
848,train,87061,832,617,30.945,21.391,0.769,0.427,0.000,-109.689,0.979,1.441
849,train,87081,833,20,38.687,29.900,0.775,0.438,0.000,-110.007,0.968,1.430
850,train,87092,834,11,38.591,29.761,0.775,0.439,0.000,-110.015,0.972,1.430
851,train,87156,835,64,38.181,29.500,0.776,0.440,0.000,-110.023,0.976,1.430
852,train,87166,836,10,38.898,29.973,0.777,0.439,0.000,-110.057,0.981,1.428
853,train,87271,837,105,38.453,29.703,0.777,0.438,0.000,-110.060,0.982,1.427
854,train,87292,838,21,39.869,30.707,0.777,0.440,0.000,-110.129,0.984,1.422
855,train,87303,839,11,39.858,30.579,0.777,0.441,0.000,-110.140,0.985,1.423
856,train,87313,840,10,39.499,30.325,0.776,0.440,0.000,-110.145,0.984,1.423
857,train,88313,841,1000,39.169,30.064,0.776,0.440,0.000,-110.150,0.984,1.422
858,train,88324,842,11,48.879,42.342,0.776,0.367,0.000,-110.519,0.970,1.438
859,train,88340,843,16,48.408,41.950,0.776,0.367,0.000,-110.522,0.970,1.438
860,train,88350,844,10,47.965,41.630,0.776,0.369,0.000,-110.527,0.971,1.438
861,train,88373,845,23,47.501,41.244,0.777,0.370,0.000,-110.530,0.972,1.438
862,train,88383,846,10,47.348,41.024,0.778,0.371,0.000,-110.533,0.973,1.438
863,train,88392,847,9,46.908,40.655,0.778,0.372,0.000,-110.539,0.975,1.438
864,train,88402,848,10,46.424,40.282,0.778,0.373,0.000,-110.539,0.973,1.438
865,train,88411,849,9,45.997,39.930,0.779,0.374,0.000,-110.540,0.971,1.438
866,train,88421,850,10,45.513,39.575,0.779,0.374,0.000,-110.543,0.969,1.437
867,train,88432,851,11,45.105,39.239,0.779,0.375,0.000,-110.546,0.966,1.437
868,train,88444,852,12,44.655,38.921,0.779,0.376,0.000,-110.550,0.966,1.436
869,train,88454,853,10,44.274,38.622,0.780,0.377,0.000,-110.556,0.965,1.436
870,train,88489,854,35,43.888,38.308,0.780,0.377,0.000,-110.562,0.966,1.436
871,train,88501,855,12,43.977,38.272,0.779,0.377,0.000,-110.575,0.963,1.435
872,train,88526,856,25,43.634,37.989,0.781,0.379,0.000,-110.579,0.964,1.436
873,train,88536,857,10,43.510,37.851,0.781,0.379,0.000,-110.588,0.969,1.436
874,train,88568,858,32,43.123,37.558,0.781,0.379,0.000,-110.589,0.971,1.435
875,train,88577,859,9,43.058,37.500,0.782,0.379,0.000,-110.608,0.973,1.436
876,train,88587,860,10,42.661,37.206,0.782,0.379,0.000,-110.613,0.974,1.435
877,train,88597,861,10,42.327,36.929,0.782,0.378,0.000,-110.617,0.973,1.435
878,train,88608,862,11,42.011,36.657,0.782,0.378,0.000,-110.620,0.972,1.434
879,train,88619,863,11,41.687,36.400,0.782,0.380,0.000,-110.623,0.972,1.435
880,train,88629,864,10,41.352,36.149,0.781,0.382,0.000,-110.626,0.973,1.435
881,train,88639,865,10,40.995,35.892,0.779,0.382,0.000,-110.627,0.973,1.436
882,train,88648,866,9,40.655,35.641,0.780,0.382,0.000,-110.629,0.973,1.436
883,train,88657,867,9,40.303,35.385,0.780,0.384,0.000,-110.632,0.974,1.437
884,train,88668,868,11,39.961,35.133,0.779,0.385,0.000,-110.638,0.976,1.437
885,train,88692,869,24,39.675,34.906,0.779,0.386,0.000,-110.638,0.977,1.439
886,train,88703,870,11,39.678,34.804,0.779,0.385,0.000,-110.646,0.982,1.439
887,train,88724,871,21,39.390,34.583,0.779,0.385,0.000,-110.653,0.983,1.439
888,train,88778,872,54,39.392,34.459,0.780,0.387,0.000,-110.655,0.987,1.439
889,train,88787,873,9,39.688,34.636,0.779,0.391,0.000,-110.681,0.996,1.439
890,train,88796,874,9,39.373,34.405,0.779,0.391,0.000,-110.686,0.997,1.440
891,train,88807,875,11,39.065,34.179,0.780,0.391,0.000,-110.690,0.996,1.440
892,train,88842,876,35,38.756,33.973,0.780,0.391,0.000,-110.694,0.996,1.440
893,train,88939,877,97,39.034,33.982,0.779,0.394,0.000,-110.704,0.998,1.441
894,train,89001,878,62,39.650,34.530,0.779,0.401,0.000,-110.728,0.982,1.442
895,train,89010,879,9,40.285,34.767,0.778,0.402,0.000,-110.742,0.987,1.443
896,train,89021,880,11,39.961,34.547,0.778,0.402,0.000,-110.745,0.988,1.443
897,train,89030,881,9,39.701,34.347,0.778,0.403,0.000,-110.753,0.988,1.442
898,train,89039,882,9,39.420,34.134,0.778,0.403,0.000,-110.755,0.988,1.442
899,train,89049,883,10,39.120,33.925,0.778,0.404,0.000,-110.762,0.988,1.442
900,train,89075,884,26,38.835,33.727,0.778,0.404,0.000,-110.766,0.986,1.442
901,train,89100,885,25,38.961,33.664,0.778,0.407,0.000,-110.775,0.989,1.443
902,train,89111,886,11,38.827,33.593,0.778,0.409,0.000,-110.777,0.992,1.443
903,train,89121,887,10,38.623,33.411,0.778,0.410,0.000,-110.781,0.990,1.443
904,train,89131,888,10,38.397,33.224,0.779,0.412,0.000,-110.787,0.993,1.442
905,train,89141,889,10,38.209,33.040,0.778,0.413,0.000,-110.791,0.994,1.443
906,train,89150,890,9,37.980,32.858,0.778,0.413,0.000,-110.794,0.993,1.443
907,train,89161,891,11,37.745,32.672,0.778,0.414,0.000,-110.793,0.991,1.444
908,train,89172,892,11,37.503,32.504,0.777,0.414,0.000,-110.796,0.990,1.445
909,train,89182,893,10,37.314,32.338,0.776,0.414,0.000,-110.802,0.991,1.446
910,train,89192,894,10,37.109,32.168,0.776,0.415,0.000,-110.806,0.991,1.446
911,train,89219,895,27,36.898,32.000,0.776,0.416,0.000,-110.809,0.989,1.446
912,train,89229,896,10,36.871,31.962,0.776,0.417,0.000,-110.815,0.990,1.445
913,train,89238,897,9,36.657,31.799,0.776,0.418,0.000,-110.817,0.990,1.446
914,train,89247,898,9,36.422,31.630,0.776,0.418,0.000,-110.823,0.990,1.447
915,train,89291,899,44,36.187,31.463,0.776,0.419,0.000,-110.830,0.988,1.447
916,train,89301,900,10,36.386,31.555,0.776,0.418,0.000,-110.842,0.985,1.444
917,train,89314,901,13,36.232,31.399,0.777,0.419,0.000,-110.846,0.984,1.444
918,train,89481,902,167,36.087,31.266,0.777,0.420,0.000,-110.851,0.984,1.445
919,train,89490,903,9,36.800,32.236,0.776,0.410,0.000,-110.905,0.977,1.443
920,train,89499,904,9,36.606,32.071,0.777,0.411,0.000,-110.911,0.977,1.443
921,train,89510,905,11,36.392,31.908,0.776,0.411,0.000,-110.913,0.977,1.443
922,train,89521,906,11,36.247,31.762,0.776,0.410,0.000,-110.910,0.972,1.442
923,train,89533,907,12,36.085,31.618,0.776,0.410,0.000,-110.914,0.970,1.442
924,train,89543,908,10,35.934,31.483,0.776,0.410,0.000,-110.922,0.968,1.441
925,train,89553,909,10,35.769,31.336,0.776,0.410,0.000,-110.924,0.965,1.441
926,train,89564,910,11,35.571,31.190,0.775,0.411,0.000,-110.928,0.965,1.441
927,train,89574,911,10,35.447,31.054,0.775,0.412,0.000,-110.933,0.964,1.442
928,train,89585,912,11,35.300,30.913,0.775,0.412,0.000,-110.936,0.965,1.442
929,train,89595,913,10,35.186,30.780,0.774,0.413,0.000,-110.938,0.967,1.443
930,train,89605,914,10,35.039,30.642,0.774,0.414,0.000,-110.942,0.968,1.443
931,train,89644,915,39,34.884,30.507,0.773,0.414,0.000,-110.944,0.967,1.444
932,train,89653,916,9,35.327,30.562,0.775,0.413,0.000,-110.959,0.974,1.443
933,train,89664,917,11,35.153,30.422,0.775,0.412,0.000,-110.956,0.972,1.443
934,train,89673,918,9,35.021,30.297,0.776,0.411,0.000,-110.963,0.971,1.442
935,train,89682,919,9,34.849,30.160,0.776,0.411,0.000,-110.971,0.971,1.442
936,train,89694,920,12,34.680,30.025,0.775,0.411,0.000,-110.974,0.971,1.442
937,train,89704,921,10,34.565,29.911,0.774,0.412,0.000,-110.981,0.970,1.442
938,train,89775,922,71,34.396,29.786,0.774,0.413,0.000,-110.983,0.969,1.443
939,train,89834,923,59,34.790,30.044,0.774,0.408,0.000,-111.018,0.968,1.443
940,train,89872,924,38,35.271,30.224,0.775,0.410,0.000,-111.052,0.977,1.441
