,type,total_timesteps,num_episodes,episode_timesteps,train_episode_reward,train_episode_timesteps,train_reward,train_predicted_reward,reward_pearsonr,actor_loss,critic_loss,discriminator_loss
920,train,321030,857,1000,4312.379,1000.000,2.294,0.527,0.000,-128.835,0.487,1.440
921,train,322030,858,1000,3981.048,1000.000,2.301,0.453,0.000,-128.818,0.466,1.438
922,train,323030,859,1000,4081.637,1000.000,2.316,0.491,0.000,-128.775,0.506,1.445
923,train,324030,860,1000,3947.207,1000.000,2.309,0.509,0.000,-128.807,0.496,1.441
924,train,325030,861,1000,3934.483,1000.000,2.309,0.469,0.000,-128.819,0.484,1.446
925,train,325030,861,1000,3934.483,1000.000,2.314,0.503,0.000,-128.789,0.492,1.447
926,train,326030,862,1000,1105.449,1000.000,2.314,0.503,0.000,-128.789,0.492,1.447
927,train,327030,863,1000,2208.299,1000.000,2.320,0.520,0.000,-128.841,0.524,1.447
928,train,328030,864,1000,1981.235,1000.000,2.321,0.513,0.000,-128.915,0.506,1.454
929,train,328703,865,673,2608.784,1000.000,2.321,0.509,0.000,-128.957,0.514,1.433
930,train,329703,866,1000,2598.540,934.600,2.320,0.509,0.000,-128.954,0.525,1.437
931,train,330703,867,1000,2878.562,945.500,2.320,0.515,0.000,-128.919,0.507,1.443
932,train,330703,867,1000,2878.562,945.500,2.343,0.479,0.000,-128.915,0.491,1.443
933,train,331703,868,1000,4128.770,1000.000,2.343,0.479,0.000,-128.915,0.491,1.443
934,train,332703,869,1000,4312.999,1000.000,2.342,0.483,0.000,-128.944,0.492,1.448
935,train,333703,870,1000,4185.297,1000.000,2.349,0.456,0.000,-128.927,0.491,1.445
936,train,334703,871,1000,4205.467,1000.000,2.355,0.496,0.000,-128.877,0.501,1.447
937,train,335703,872,1000,4247.034,1000.000,2.359,0.522,0.000,-128.858,0.482,1.443
938,train,335703,872,1000,4247.034,1000.000,2.366,0.464,0.000,-128.837,0.492,1.449
939,train,336703,873,1000,3963.156,1000.000,2.366,0.464,0.000,-128.837,0.492,1.449
940,train,337703,874,1000,3932.987,1000.000,2.366,0.502,0.000,-128.805,0.502,1.454
941,train,338703,875,1000,4055.560,1000.000,2.387,0.483,0.000,-128.806,0.490,1.445
942,train,339703,876,1000,4054.490,1000.000,2.388,0.524,0.000,-128.826,0.477,1.452
943,train,340703,877,1000,4086.330,1000.000,2.387,0.463,0.000,-128.802,0.492,1.452
944,train,340703,877,1000,4086.330,1000.000,2.385,0.506,0.000,-128.746,0.477,1.442
945,train,341703,878,1000,3797.835,1000.000,2.385,0.506,0.000,-128.746,0.477,1.442
946,train,342703,879,1000,4058.917,1000.000,2.395,0.425,0.000,-128.634,0.486,1.435
947,train,343703,880,1000,4083.282,1000.000,2.400,0.502,0.000,-128.566,0.498,1.442
948,train,344703,881,1000,4067.306,1000.000,2.403,0.491,0.000,-128.598,0.472,1.449
949,train,345703,882,1000,4072.251,1000.000,2.401,0.518,0.000,-128.603,0.473,1.450
950,train,345703,882,1000,4072.251,1000.000,2.419,0.531,0.000,-128.689,0.470,1.447
951,train,346703,883,1000,3810.594,1000.000,2.419,0.531,0.000,-128.689,0.470,1.447
952,train,347374,884,671,4010.146,1000.000,2.422,0.507,0.000,-128.798,0.494,1.445
953,train,348374,885,1000,3542.900,890.333,2.421,0.490,0.000,-128.813,0.490,1.461
954,train,348504,886,130,3413.644,917.750,2.429,0.502,0.000,-128.883,0.481,1.455
955,train,348535,887,31,2833.670,760.200,2.427,0.501,0.000,-128.883,0.478,1.454
956,train,349006,888,471,2371.924,638.667,2.426,0.501,0.000,-128.883,0.477,1.453
957,train,349386,889,380,2307.458,614.714,2.424,0.505,0.000,-128.915,0.476,1.452
958,train,349537,890,151,2227.166,585.375,2.426,0.502,0.000,-128.955,0.473,1.453
959,train,349726,891,189,2049.461,537.111,2.430,0.505,0.000,-128.962,0.479,1.452
960,train,350156,892,430,1932.250,502.300,2.430,0.506,0.000,-128.982,0.477,1.452
961,train,350156,892,430,1932.250,502.300,2.430,0.542,0.000,-129.030,0.479,1.452
962,train,351156,893,1000,1594.910,430.000,2.430,0.542,0.000,-129.030,0.479,1.452
963,train,351314,894,158,2689.198,715.000,2.436,0.530,0.000,-129.208,0.478,1.452
964,train,351376,895,62,2004.542,529.333,2.439,0.534,0.000,-129.235,0.482,1.450
965,train,352376,896,1000,1540.685,412.500,2.440,0.531,0.000,-129.246,0.485,1.453
966,train,353376,897,1000,2166.464,530.000,2.448,0.487,0.000,-129.371,0.464,1.445
967,train,354376,898,1000,2529.629,608.333,2.452,0.511,0.000,-129.423,0.458,1.451
968,train,355376,899,1000,2734.555,664.286,2.447,0.518,0.000,-129.487,0.454,1.444
969,train,355376,899,1000,2734.555,664.286,2.456,0.474,0.000,-129.495,0.457,1.454
970,train,356343,900,967,4658.778,1000.000,2.456,0.474,0.000,-129.495,0.457,1.454
971,train,356859,901,516,4304.467,983.500,2.459,0.484,0.000,-129.473,0.472,1.450
972,train,357697,902,838,3444.892,827.667,2.464,0.461,0.000,-129.443,0.476,1.449
973,train,358697,903,1000,3423.340,830.250,2.464,0.509,0.000,-129.441,0.497,1.445
974,train,359697,904,1000,3522.408,864.200,2.464,0.511,0.000,-129.423,0.502,1.453
975,train,360697,905,1000,3633.183,886.833,2.478,0.557,0.000,-129.449,0.496,1.451
976,train,360697,905,1000,3633.183,886.833,2.490,0.502,0.000,-129.510,0.504,1.452
977,train,361195,906,498,4317.728,1000.000,2.490,0.502,0.000,-129.510,0.504,1.452
978,train,362195,907,1000,3146.782,749.000,2.480,0.515,0.000,-129.512,0.504,1.447
979,train,363195,908,1000,3411.062,832.667,2.490,0.485,0.000,-129.478,0.507,1.455
980,train,364195,909,1000,3419.640,874.500,2.498,0.470,0.000,-129.428,0.516,1.457
981,train,364326,910,131,3401.888,899.600,2.499,0.497,0.000,-129.384,0.533,1.451
982,train,365326,911,1000,2927.104,771.500,2.494,0.500,0.000,-129.372,0.534,1.452
983,train,365326,911,1000,2927.104,771.500,2.495,0.512,0.000,-129.341,0.542,1.453
984,train,366326,912,1000,3863.866,1000.000,2.495,0.512,0.000,-129.341,0.542,1.453
985,train,367326,913,1000,4055.619,1000.000,2.502,0.534,0.000,-129.337,0.566,1.451
986,train,368326,914,1000,4120.387,1000.000,2.506,0.459,0.000,-129.238,0.560,1.455
987,train,369326,915,1000,4055.574,1000.000,2.499,0.511,0.000,-129.133,0.603,1.446
988,train,370326,916,1000,3990.926,1000.000,2.507,0.532,0.000,-129.123,0.561,1.453
989,train,370326,916,1000,3990.926,1000.000,2.515,0.561,0.000,-129.147,0.574,1.455
990,train,371326,917,1000,3990.925,1000.000,2.515,0.561,0.000,-129.147,0.574,1.455
991,train,372326,918,1000,3035.620,1000.000,2.520,0.472,0.000,-129.100,0.545,1.453
992,train,373326,919,1000,3303.238,1000.000,2.523,0.562,0.000,-129.073,0.547,1.464
993,train,374326,920,1000,3487.507,1000.000,2.514,0.577,0.000,-129.160,0.529,1.456
994,train,375326,921,1000,3505.331,1000.000,2.530,0.524,0.000,-129.217,0.528,1.460
995,train,375326,921,1000,3505.331,1000.000,2.514,0.483,0.000,-129.146,0.507,1.452
996,train,376326,922,1000,2788.004,1000.000,2.514,0.483,0.000,-129.146,0.507,1.452
997,train,377326,923,1000,3498.530,1000.000,2.528,0.510,0.000,-129.065,0.521,1.456
998,train,378326,924,1000,3378.153,1000.000,2.537,0.479,0.000,-129.007,0.494,1.461
999,train,379326,925,1000,3614.031,1000.000,2.542,0.501,0.000,-128.936,0.506,1.455
1000,train,380326,926,1000,3745.314,1000.000,2.548,0.517,0.000,-128.916,0.473,1.455
1001,train,380326,926,1000,3745.314,1000.000,2.551,0.495,0.000,-128.906,0.459,1.460
1002,train,381326,927,1000,3896.198,1000.000,2.551,0.495,0.000,-128.906,0.459,1.460
1003,train,381686,928,360,4232.992,1000.000,2.552,0.527,0.000,-128.951,0.471,1.456
1004,train,382686,929,1000,3244.143,786.667,2.544,0.540,0.000,-128.983,0.461,1.459
1005,train,383686,930,1000,3441.763,840.000,2.551,0.496,0.000,-129.011,0.454,1.447
1006,train,384439,931,753,3565.963,872.000,2.560,0.529,0.000,-129.070,0.469,1.451
1007,train,385439,932,1000,3574.771,852.167,2.558,0.509,0.000,-129.087,0.477,1.459
1008,train,385439,932,1000,3574.771,852.167,2.565,0.536,0.000,-129.139,0.457,1.448
1009,train,386439,933,1000,3923.824,1000.000,2.565,0.536,0.000,-129.139,0.457,1.448
1010,train,387439,934,1000,4143.118,1000.000,2.575,0.495,0.000,-129.184,0.458,1.459
1011,train,388439,935,1000,3909.364,1000.000,2.576,0.498,0.000,-129.190,0.455,1.460
1012,train,389439,936,1000,4019.336,1000.000,2.591,0.530,0.000,-129.230,0.459,1.457
1013,train,390439,937,1000,3897.477,1000.000,2.587,0.573,0.000,-129.332,0.445,1.461
1014,train,390439,937,1000,3897.477,1000.000,2.588,0.510,0.000,-129.388,0.462,1.468
1015,train,391439,938,1000,3885.383,1000.000,2.588,0.510,0.000,-129.388,0.462,1.468
1016,train,392439,939,1000,3308.240,1000.000,2.585,0.539,0.000,-129.436,0.455,1.458
1017,train,393439,940,1000,3458.050,1000.000,2.592,0.524,0.000,-129.505,0.447,1.458
1018,train,394439,941,1000,3622.735,1000.000,2.594,0.478,0.000,-129.508,0.452,1.465
1019,train,394464,942,25,3719.485,1000.000,2.598,0.513,0.000,-129.475,0.436,1.455
1020,train,395464,943,1000,3107.583,837.500,2.597,0.513,0.000,-129.474,0.437,1.456
1021,train,395464,943,1000,3107.583,837.500,2.597,0.524,0.000,-129.458,0.463,1.459
1022,train,396464,944,1000,2029.579,1000.000,2.597,0.524,0.000,-129.458,0.463,1.459
1023,train,397464,945,1000,3241.508,1000.000,2.596,0.494,0.000,-129.412,0.472,1.468
1024,train,398464,946,1000,3467.312,1000.000,2.605,0.504,0.000,-129.364,0.476,1.464
1025,train,399464,947,1000,3427.512,1000.000,2.611,0.573,0.000,-129.410,0.496,1.454
1026,train,400464,948,1000,3451.827,1000.000,2.611,0.533,0.000,-129.471,0.503,1.458
1027,train,400464,948,1000,3451.827,1000.000,2.611,0.541,0.000,-129.470,0.523,1.452
1028,train,401464,949,1000,4269.726,1000.000,2.611,0.541,0.000,-129.470,0.523,1.452
1029,train,402464,950,1000,4294.165,1000.000,2.617,0.516,0.000,-129.456,0.528,1.461
1030,train,403464,951,1000,4199.434,1000.000,2.613,0.514,0.000,-129.448,0.518,1.461
1031,train,404464,952,1000,4060.106,1000.000,2.623,0.525,0.000,-129.429,0.494,1.462
1032,train,405464,953,1000,3872.179,1000.000,2.629,0.485,0.000,-129.393,0.499,1.458
1033,train,405464,953,1000,3872.179,1000.000,2.627,0.543,0.000,-129.399,0.502,1.456
1034,train,406464,954,1000,4380.249,1000.000,2.627,0.543,0.000,-129.399,0.502,1.456
1035,train,407464,955,1000,4341.752,1000.000,2.637,0.550,0.000,-129.449,0.472,1.456
1036,train,408464,956,1000,4448.392,1000.000,2.634,0.563,0.000,-129.546,0.464,1.448
1037,train,409464,957,1000,4492.562,1000.000,2.640,0.539,0.000,-129.678,0.466,1.455
1038,train,410464,958,1000,4556.401,1000.000,2.643,0.501,0.000,-129.725,0.451,1.458
1039,train,410464,958,1000,4556.401,1000.000,2.643,0.492,0.000,-129.715,0.462,1.459
1040,train,411464,959,1000,4376.729,1000.000,2.643,0.492,0.000,-129.715,0.462,1.459
1041,train,412464,960,1000,4101.032,1000.000,2.649,0.486,0.000,-129.705,0.451,1.454
1042,train,412988,961,524,4155.958,1000.000,2.658,0.583,0.000,-129.787,0.436,1.462
1043,train,413697,962,709,3686.438,881.000,2.652,0.531,0.000,-129.821,0.441,1.467
1044,train,414697,963,1000,3597.750,846.600,2.661,0.531,0.000,-129.905,0.450,1.455
1045,train,415347,964,650,3775.322,872.167,2.675,0.556,0.000,-130.029,0.452,1.459
1046,train,415347,964,650,3775.322,872.167,2.674,0.531,0.000,-130.120,0.447,1.463
1047,train,416347,965,1000,2743.593,650.000,2.674,0.531,0.000,-130.120,0.447,1.463
1048,train,416868,966,521,3112.427,825.000,2.671,0.513,0.000,-130.184,0.430,1.456
1049,train,417091,967,223,2821.507,723.667,2.668,0.505,0.000,-130.172,0.446,1.459
1050,train,418075,968,984,2319.656,598.500,2.675,0.506,0.000,-130.177,0.453,1.458
1051,train,418379,969,304,2676.851,675.600,2.669,0.481,0.000,-130.157,0.455,1.458
1052,train,419082,970,703,2447.744,613.667,2.670,0.503,0.000,-130.165,0.449,1.457
1053,train,420082,971,1000,2532.437,626.429,2.682,0.507,0.000,-130.152,0.442,1.463
1054,train,420082,971,1000,2532.437,626.429,2.684,0.550,0.000,-130.209,0.427,1.461
1055,train,421082,972,1000,4391.414,1000.000,2.684,0.550,0.000,-130.209,0.427,1.461
1056,train,421564,973,482,4414.086,1000.000,2.696,0.510,0.000,-130.292,0.436,1.457
1057,train,422564,974,1000,3619.685,827.333,2.701,0.513,0.000,-130.335,0.434,1.453
1058,train,422661,975,97,3746.194,870.500,2.687,0.549,0.000,-130.433,0.444,1.456
1059,train,422672,976,11,3065.622,715.800,2.689,0.542,0.000,-130.439,0.443,1.455
1060,train,423672,977,1000,2557.673,598.333,2.689,0.542,0.000,-130.440,0.443,1.455
1061,train,424672,978,1000,2392.932,655.714,2.683,0.543,0.000,-130.551,0.446,1.459
1062,train,425047,979,375,2658.702,698.750,2.697,0.480,0.000,-130.576,0.445,1.453
1063,train,425047,979,375,2658.702,698.750,2.694,0.496,0.000,-130.581,0.456,1.453
1064,train,425882,980,835,1509.877,375.000,2.694,0.496,0.000,-130.581,0.456,1.453
1065,train,426538,981,656,2455.338,605.000,2.698,0.518,0.000,-130.629,0.470,1.463
1066,train,427538,982,1000,2392.628,622.000,2.699,0.506,0.000,-130.671,0.450,1.464
1067,train,427590,983,52,2860.244,716.500,2.707,0.539,0.000,-130.760,0.439,1.461
1068,train,427676,984,86,2325.334,583.600,2.709,0.538,0.000,-130.766,0.438,1.461
1069,train,427809,985,133,1986.999,500.667,2.707,0.540,0.000,-130.769,0.438,1.461
1070,train,428124,986,315,1775.520,448.143,2.707,0.536,0.000,-130.780,0.438,1.460
1071,train,428933,987,809,1708.447,431.500,2.698,0.533,0.000,-130.810,0.426,1.464
1072,train,429122,988,189,1892.701,473.444,2.703,0.523,0.000,-130.904,0.450,1.468
1073,train,429287,989,165,1773.443,445.000,2.708,0.516,0.000,-130.911,0.456,1.467
1074,train,429718,990,431,1661.293,419.545,2.705,0.517,0.000,-130.921,0.454,1.470
1075,train,429943,991,225,1669.620,420.500,2.715,0.543,0.000,-130.995,0.450,1.468
1076,train,430029,992,86,1598.456,405.462,2.714,0.543,0.000,-131.016,0.454,1.461
1077,train,430029,992,86,1598.456,405.462,2.718,0.544,0.000,-131.028,0.450,1.460
1078,train,430131,993,102,316.426,86.000,2.718,0.544,0.000,-131.028,0.450,1.460
1079,train,430458,994,327,353.552,94.000,2.713,0.542,0.000,-131.027,0.449,1.460
1080,train,431075,995,617,647.876,171.667,2.716,0.536,0.000,-131.061,0.448,1.453
1081,train,432075,996,1000,1131.771,283.000,2.712,0.550,0.000,-131.129,0.448,1.460
1082,train,432439,997,364,1749.401,426.400,2.715,0.521,0.000,-131.200,0.441,1.461
1083,train,433439,998,1000,1688.512,416.000,2.722,0.550,0.000,-131.260,0.437,1.460
1084,train,434439,999,1000,2037.478,499.429,2.721,0.536,0.000,-131.365,0.431,1.461
1085,train,435439,1000,1000,2243.390,562.000,2.721,0.473,0.000,-131.363,0.440,1.459
1086,train,435439,1000,1000,2243.390,562.000,2.714,0.566,0.000,-131.362,0.438,1.453
1087,train,436439,1001,1000,4044.347,1000.000,2.714,0.566,0.000,-131.362,0.438,1.453
1088,train,437439,1002,1000,4096.027,1000.000,2.730,0.594,0.000,-131.502,0.452,1.464
1089,train,438439,1003,1000,3472.660,1000.000,2.727,0.538,0.000,-131.657,0.439,1.470
1090,train,439439,1004,1000,3453.219,1000.000,2.734,0.532,0.000,-131.705,0.464,1.464
1091,train,440439,1005,1000,3599.355,1000.000,2.737,0.520,0.000,-131.686,0.454,1.464
1092,train,440439,1005,1000,3599.355,1000.000,2.732,0.576,0.000,-131.709,0.448,1.469
1093,train,441439,1006,1000,4009.579,1000.000,2.732,0.576,0.000,-131.709,0.448,1.469
1094,train,441594,1007,155,4129.588,1000.000,2.738,0.539,0.000,-131.759,0.449,1.467
1095,train,442594,1008,1000,2966.304,718.333,2.737,0.538,0.000,-131.759,0.452,1.465
1096,train,443594,1009,1000,3131.729,788.750,2.742,0.535,0.000,-131.727,0.471,1.459
1097,train,444594,1010,1000,3360.786,831.000,2.748,0.558,0.000,-131.719,0.471,1.464
1098,train,445594,1011,1000,3492.097,859.167,2.757,0.508,0.000,-131.701,0.482,1.469
1099,train,445594,1011,1000,3492.097,859.167,2.750,0.550,0.000,-131.658,0.459,1.474
1100,train,446594,1012,1000,4023.608,1000.000,2.750,0.550,0.000,-131.658,0.459,1.474
1101,train,447594,1013,1000,3981.719,1000.000,2.750,0.524,0.000,-131.615,0.456,1.466
1102,train,448594,1014,1000,4125.600,1000.000,2.766,0.543,0.000,-131.622,0.424,1.467
1103,train,449594,1015,1000,4075.075,1000.000,2.760,0.535,0.000,-131.644,0.433,1.458
1104,train,449874,1016,280,4136.922,1000.000,2.771,0.521,0.000,-131.645,0.420,1.472
1105,train,450874,1017,1000,3622.648,880.000,2.767,0.516,0.000,-131.631,0.416,1.471
1106,train,450874,1017,1000,3622.648,880.000,2.769,0.576,0.000,-131.635,0.432,1.467
1107,train,451874,1018,1000,4379.403,1000.000,2.769,0.576,0.000,-131.635,0.432,1.467
1108,train,452874,1019,1000,4396.436,1000.000,2.777,0.530,0.000,-131.686,0.431,1.469
1109,train,453874,1020,1000,4016.454,1000.000,2.771,0.550,0.000,-131.715,0.445,1.472
1110,train,454874,1021,1000,4087.487,1000.000,2.778,0.515,0.000,-131.696,0.441,1.458
1111,train,455874,1022,1000,3952.363,1000.000,2.775,0.539,0.000,-131.663,0.462,1.461
1112,train,455874,1022,1000,3952.363,1000.000,2.775,0.578,0.000,-131.725,0.456,1.465
1113,train,456874,1023,1000,3894.422,1000.000,2.775,0.578,0.000,-131.725,0.456,1.465
1114,train,457874,1024,1000,3912.386,1000.000,2.788,0.556,0.000,-131.833,0.441,1.463
1115,train,458874,1025,1000,3999.201,1000.000,2.784,0.529,0.000,-131.862,0.455,1.459
1116,train,459874,1026,1000,4015.850,1000.000,2.788,0.524,0.000,-131.796,0.444,1.467
1117,train,460874,1027,1000,3961.555,1000.000,2.795,0.531,0.000,-131.762,0.447,1.469
1118,train,460874,1027,1000,3961.555,1000.000,2.791,0.558,0.000,-131.815,0.443,1.467
1119,train,461874,1028,1000,397.239,1000.000,2.791,0.558,0.000,-131.815,0.443,1.467
1120,train,462874,1029,1000,1462.858,1000.000,2.796,0.562,0.000,-131.849,0.442,1.467
1121,train,463874,1030,1000,2352.993,1000.000,2.790,0.547,0.000,-131.879,0.438,1.462
1122,train,464874,1031,1000,2720.934,1000.000,2.789,0.483,0.000,-131.873,0.455,1.464
1123,train,465874,1032,1000,2833.013,1000.000,2.797,0.534,0.000,-131.835,0.472,1.465
1124,train,465874,1032,1000,2833.013,1000.000,2.800,0.493,0.000,-131.768,0.478,1.463
1125,train,466874,1033,1000,3739.584,1000.000,2.800,0.493,0.000,-131.768,0.478,1.463
1126,train,467874,1034,1000,3547.210,1000.000,2.798,0.554,0.000,-131.717,0.472,1.463
1127,train,468874,1035,1000,3742.045,1000.000,2.798,0.497,0.000,-131.669,0.461,1.464
1128,train,469874,1036,1000,3806.951,1000.000,2.803,0.600,0.000,-131.675,0.476,1.464
1129,train,470874,1037,1000,3753.042,1000.000,2.806,0.484,0.000,-131.657,0.484,1.462
1130,train,470874,1037,1000,3753.042,1000.000,2.800,0.512,0.000,-131.494,0.501,1.463
1131,train,471874,1038,1000,3438.284,1000.000,2.800,0.512,0.000,-131.494,0.501,1.463
1132,train,472874,1039,1000,3150.727,1000.000,2.813,0.541,0.000,-131.379,0.484,1.460
1133,train,473874,1040,1000,3372.480,1000.000,2.809,0.537,0.000,-131.310,0.492,1.465
1134,train,474874,1041,1000,3432.569,1000.000,2.813,0.515,0.000,-131.213,0.510,1.460
1135,train,475874,1042,1000,3628.536,1000.000,2.808,0.529,0.000,-131.131,0.476,1.465
1136,train,475874,1042,1000,3628.536,1000.000,2.813,0.526,0.000,-131.099,0.496,1.463
1137,train,476874,1043,1000,4668.624,1000.000,2.813,0.526,0.000,-131.099,0.496,1.463
1138,train,477874,1044,1000,4700.767,1000.000,2.823,0.574,0.000,-131.104,0.479,1.466
1139,train,478874,1045,1000,4556.947,1000.000,2.820,0.468,0.000,-131.026,0.479,1.461
1140,train,479874,1046,1000,4296.817,1000.000,2.824,0.531,0.000,-130.878,0.481,1.466
1141,train,480571,1047,697,3998.193,1000.000,2.823,0.506,0.000,-130.784,0.478,1.460
1142,train,480571,1047,697,3998.193,1000.000,2.812,0.513,0.000,-130.710,0.470,1.461
1143,train,481571,1048,1000,3066.630,697.000,2.812,0.513,0.000,-130.710,0.470,1.461
1144,train,482571,1049,1000,3728.337,848.500,2.828,0.529,0.000,-130.637,0.486,1.471
1145,train,483571,1050,1000,3827.524,899.000,2.830,0.577,0.000,-130.641,0.502,1.465
1146,train,484571,1051,1000,3778.462,924.250,2.838,0.553,0.000,-130.652,0.472,1.460
1147,train,485571,1052,1000,3708.404,939.400,2.835,0.538,0.000,-130.631,0.473,1.467
1148,train,485571,1052,1000,3708.404,939.400,2.829,0.508,0.000,-130.575,0.477,1.463
1149,train,486571,1053,1000,3417.860,1000.000,2.829,0.508,0.000,-130.575,0.477,1.463
1150,train,487571,1054,1000,3095.109,1000.000,2.829,0.562,0.000,-130.555,0.485,1.475
1151,train,488571,1055,1000,3035.619,1000.000,2.826,0.579,0.000,-130.593,0.483,1.458
1152,train,489571,1056,1000,3289.787,1000.000,2.831,0.546,0.000,-130.606,0.487,1.466
1153,train,490074,1057,503,3270.342,1000.000,2.843,0.553,0.000,-130.599,0.479,1.465
1154,train,490074,1057,503,3270.342,1000.000,2.840,0.537,0.000,-130.581,0.488,1.464
1155,train,490577,1058,503,2295.342,503.000,2.840,0.537,0.000,-130.581,0.488,1.464
1156,train,491577,1059,1000,2236.694,503.000,2.843,0.506,0.000,-130.538,0.494,1.466
1157,train,492577,1060,1000,2911.250,668.667,2.846,0.605,0.000,-130.514,0.512,1.475
1158,train,493577,1061,1000,3243.535,751.500,2.843,0.536,0.000,-130.520,0.492,1.473
1159,train,494577,1062,1000,3513.453,801.200,2.848,0.480,0.000,-130.437,0.519,1.463
1160,train,495577,1063,1000,3594.752,834.333,2.846,0.540,0.000,-130.327,0.523,1.465
1161,train,495577,1063,1000,3594.752,834.333,2.857,0.502,0.000,-130.225,0.525,1.472
1162,train,496577,1064,1000,3521.897,1000.000,2.857,0.502,0.000,-130.225,0.525,1.472
1163,train,497577,1065,1000,3796.030,1000.000,2.856,0.546,0.000,-130.181,0.515,1.469
1164,train,498577,1066,1000,3427.702,1000.000,2.857,0.506,0.000,-130.144,0.518,1.455
1165,train,499577,1067,1000,3386.637,1000.000,2.856,0.573,0.000,-130.091,0.539,1.467
1166,train,500577,1068,1000,3556.723,1000.000,2.863,0.625,0.000,-130.175,0.559,1.464
1167,train,500577,1068,1000,3556.723,1000.000,2.861,0.530,0.000,-130.259,0.520,1.469
1168,train,501577,1069,1000,3673.258,1000.000,2.861,0.530,0.000,-130.259,0.520,1.469
1169,train,502577,1070,1000,3793.694,1000.000,2.873,0.510,0.000,-130.215,0.495,1.466
1170,train,503577,1071,1000,3560.712,1000.000,2.859,0.473,0.000,-130.070,0.487,1.469
1171,train,504577,1072,1000,3584.059,1000.000,2.864,0.553,0.000,-129.990,0.476,1.469
1172,train,505577,1073,1000,3358.036,1000.000,2.862,0.564,0.000,-130.048,0.461,1.468
1173,train,505577,1073,1000,3358.036,1000.000,2.860,0.506,0.000,-130.027,0.454,1.464
1174,train,506577,1074,1000,3548.256,1000.000,2.860,0.506,0.000,-130.027,0.454,1.464
1175,train,507577,1075,1000,3665.071,1000.000,2.863,0.534,0.000,-129.958,0.448,1.467
1176,train,508577,1076,1000,3565.370,1000.000,2.877,0.542,0.000,-129.979,0.442,1.459
1177,train,509577,1077,1000,3588.425,1000.000,2.873,0.573,0.000,-130.048,0.446,1.462
1178,train,510577,1078,1000,3716.193,1000.000,2.872,0.567,0.000,-130.099,0.444,1.472
1179,train,510577,1078,1000,3716.193,1000.000,2.871,0.527,0.000,-130.099,0.445,1.464
1180,train,511577,1079,1000,3806.943,1000.000,2.871,0.527,0.000,-130.099,0.445,1.464
1181,train,512577,1080,1000,3941.622,1000.000,2.879,0.549,0.000,-130.074,0.466,1.468
1182,train,513577,1081,1000,3483.722,1000.000,2.885,0.531,0.000,-130.047,0.458,1.466
1183,train,513845,1082,268,3677.020,1000.000,2.880,0.517,0.000,-129.992,0.458,1.468
1184,train,514845,1083,1000,3126.842,853.600,2.881,0.536,0.000,-129.977,0.463,1.470
1185,train,515845,1084,1000,3044.975,878.000,2.885,0.558,0.000,-129.972,0.474,1.473
1186,train,515845,1084,1000,3044.975,878.000,2.896,0.523,0.000,-129.998,0.484,1.464
1187,train,516845,1085,1000,4230.820,1000.000,2.896,0.523,0.000,-129.998,0.484,1.464
1188,train,517845,1086,1000,4204.607,1000.000,2.884,0.568,0.000,-130.017,0.489,1.469
1189,train,518845,1087,1000,4182.492,1000.000,2.893,0.556,0.000,-130.066,0.482,1.467
1190,train,519845,1088,1000,4184.327,1000.000,2.894,0.562,0.000,-130.117,0.460,1.468
1191,train,520845,1089,1000,4195.635,1000.000,2.880,0.596,0.000,-130.180,0.475,1.472
1192,train,520845,1089,1000,4195.635,1000.000,2.886,0.550,0.000,-130.247,0.462,1.466
1193,train,521845,1090,1000,3450.679,1000.000,2.886,0.550,0.000,-130.247,0.462,1.466
1194,train,522845,1091,1000,3728.654,1000.000,2.891,0.558,0.000,-130.287,0.462,1.465
1195,train,523845,1092,1000,3422.464,1000.000,2.893,0.560,0.000,-130.322,0.434,1.469
1196,train,524845,1093,1000,3465.674,1000.000,2.899,0.535,0.000,-130.335,0.460,1.471
1197,train,525845,1094,1000,3542.082,1000.000,2.893,0.553,0.000,-130.345,0.448,1.461
1198,train,525845,1094,1000,3542.082,1000.000,2.891,0.542,0.000,-130.383,0.457,1.470
1199,train,526845,1095,1000,3199.802,1000.000,2.891,0.542,0.000,-130.383,0.457,1.470
1200,train,527845,1096,1000,3714.167,1000.000,2.904,0.546,0.000,-130.430,0.444,1.474
1201,train,528845,1097,1000,3894.798,1000.000,2.899,0.504,0.000,-130.413,0.459,1.467
1202,train,528900,1098,55,3889.674,1000.000,2.901,0.500,0.000,-130.320,0.463,1.461
1203,train,529900,1099,1000,3145.687,811.000,2.904,0.499,0.000,-130.313,0.462,1.460
1204,train,530900,1100,1000,3166.028,842.500,2.917,0.556,0.000,-130.297,0.465,1.474
1205,train,530900,1100,1000,3166.028,842.500,2.901,0.462,0.000,-130.238,0.480,1.475
1206,train,531900,1101,1000,3707.898,1000.000,2.901,0.462,0.000,-130.238,0.480,1.475
1207,train,532900,1102,1000,2435.643,1000.000,2.902,0.500,0.000,-130.095,0.473,1.471
1208,train,533900,1103,1000,2855.418,1000.000,2.913,0.566,0.000,-130.062,0.470,1.467
1209,train,534900,1104,1000,3166.278,1000.000,2.909,0.613,0.000,-130.149,0.484,1.468
1210,train,535900,1105,1000,3424.197,1000.000,2.919,0.516,0.000,-130.176,0.456,1.474
1211,train,535900,1105,1000,3424.197,1000.000,2.914,0.585,0.000,-130.181,0.467,1.474
